quest_id,body
37,Квест отличный! Интересно и довольно сложно - едва успели выйти
37,"Город засыпает, просыпается мафия! Отличный антураж, неожиданные головоломки, атмосфера Чикаго 30-х годов. Окунитесь на час в атмосферу загадок и мафиозных интриг так, как это сделали мы! Комната нам очень понравилась, будьте внимательны и аккуратны. Советуем и новичкам в мире квест-комнат и тем, кто уже много где был."
37,"Спасибо создателям за этот квест, войдя в эту комнату, ты с первых минут погружаешься в атмосферу 19 века, антураж на высоте. Каждая разгаданная загадка разжигает азарт, и ты хочешь больше и больше, а главное, что это все ты получаешь. Комната очень технична, чем очень привлекает. Шикарный финал. Очень советуем для прохождения."
37,"Комната покорила своей антуражностью, очень понравилось музыкальное сопровождение! Ну а финал, оказался абсолютно непредсказуем)) Оператор молодчинка, технически все очень хорошо, атмосфера очень удачно передает дух времен 30х гг.. Ну что еще сказать? Идите и вы все поймете)"
37,Очень неожиданная и оригинальная развязка. Супер! Рекомендую!
37,Комната с первых минут завораживает своим антуражем: все продумано до мельчайших деталей Невероятно интересные загадки над которыми придется хорошенько «попотеть» Одним словом - «браво» создателям комнаты. Так держать!
37,"Це був наш перший в житті квест, але нам дуже сподобалось. Пройти його не так легко, особливо, якщо ти новачок, але завдяки підказкам ми це зробили. Квест цікавий, атмосферний. Багато неочікуваних поворотів. Круто!!"
37,"Квест «Город засыпает» - один из самых сложных и непредсказуемых, в которых я участвовал. На высоте антураж и загадки, что заставит меня рекомендовать этот квест всем своим друзьям."
37,"Замечательная комната, очень атмосферная. Захватывает с первой минуты и оставляет в восторге на последней. Советую всем!"
37,"Квест-комната «Город засыпает» оставила после себя очень яркие впечатления! Задания разнообразные и непредсказуемые. После прохождения, как после хорошего фильма, хочется стереть себе память чтобы испытать эти эмоции еще раз. Спасибо!"
37,Квест-комната «Город засыпает» показалась мне очень интересной и запутанной. Головоломки удивляли своей изощренностью. Нам с друзьями было очень забавно и весело погрузиться в мир мафии 30-х годов. Остались очень довольны. Спасибо большое!!! =)
37,Цікаво побувати у ролі кансільєро! За знайдені доляри - на Сицілію!))))))) Дякуємо за пригоду!
37,Спасибо за отлично проведенное время! Очень понравилось. Рекомендую друзьям и знакомым.
37,"Спасибо большое за такую чудесную комнату. Прохождение было достаточно сложным, логичным, что сыграло свою роль в нашей заинтересованости и желании выйти из комнаты."
37,Очень понравилась атмосфера комнаты! Развязка была реально неожиданной) Все остались очень довольны) спасибо за отличный квест!
37,"Комната отличная) для новичков будет сложновато, для опытных игроков-то что нужно. Для меня, пока, одна из лучших комнат по оснащенности и эффектам. Очень рекомендую"
37,"Комната очень понравилась. Не даст заскучать даже опытным квестерам. Держит в напряжении до конца. Ооочень много загадок, они разнообразные. Было замечательно."
58,"Очень интересный квест. Очень атмосферный и очень качественно собран. Как интерьер, так и головоломки (конечно без подсказок не обошлось). Погружаешься в квест просто с головой. Были впервые в месте такого рода и не пожалели. Будем обязательно пробовать и другие комнаты. Всем советую. Точно не пожалеете."
58,"Это было очень круто. Много интересных загадок, очень атмосферно, интригующе. Масса эмоций во время игры, а особенно, после выхода. Рекомендую! =)"
58,"Цікавий квест! Досить складно, проте удвох пройти абсолютно реально. Просили підказки більше через свою неуважність, мабуть втома зробила своє)))"
58,"Круто! Прохождение квеста по настоящему захватывает, всё продумано до мелочей! На первый взгляд задача кажется легкой, но по ходу дела стает ясно что разгадать ее не так то просто. А таймер неумолимо тикает и времени на раздумья стает всё меньше! Азарт, адреналин и море позитивных впечатлений гарантированно!"
58,"Была первый раз,очень интересно!Много загадок,все логично,очень понравилось!) Всем рекомендую!Отличное времяпровождение)"
58,"Ну что ж, решил написать отзыв о комнате, немножко о себе. Это третья комната нашей команды, до этого побывали в Черно-белая история, Машина Времени. Благодаря отзывам выбрали эту комнату и не прогадали. Начну с самого начала, а именно с персонала, девушка встретила нас очень приятная, в процессе общения (когда мы были внутри а она снаружи) помощь оказывала внятную и по сути, за что ей и спасибо =) По поводу комнаты скажу следующее, комната атмосферная и я бы сказал сложная. Задания в комнате очень логично связаны, и лишь после выполнения 4-5 ты начинаешь понимать что куда и зачем. Хотелось бы добавить что развязка была очень интересная, я бы даже сказал интригующая. Пожалуй стоит согласиться с другими отзывами, что поклонникам постапокалиптических игр подойдет в самый раз. Спс за внимание =)"
58,"Квест очень понравился. Была в группе со своими друзьями, нам по 13 лет. Не сразу вышло выйти но нам дали дополнительное время, за это большое спасибо. Все мы были в восторге, друзья до этого не были на квестах, так что им очень запомнился именно этот. Квест довольно таки сложный, тематика интересная. Всем советую"
58,Отличная комната! Остались довольны прохождением на все 100%))
58,"Квест очень понравился, выбирали именно технологичный, чтобы загадки были связаны с цифрами и кодами. Не ожидали, что успеем выбраться, но все же получилось."
58,"Прикольно, выбрались на последней минуте) Атмосфера очень крутая!"
58,"Очень насыщенная и интересная комната. Антураж впечатляет, и недостатка в загадках здесь уж точно не чувствуется."
58,"Впервые пошел в квест-комнату . Ранее не посещал и понимаю что зря ! Комната очень понравилась , было здоровски и очень интересно !!! Зацепило !!!"
58,"Дуже сподобалась кімната, дуже атмосферно. Оригінальні загадки, та незвичайні рішення."
58,супер! деякі загадки досить неочікувані)
58,"Це щось особливе, ця кімната. І тільки жіночим складом проходити її дуже тяжко. Наша команда відкрила двері одночасно з повідомленням про те, що ми загинули))) Було дуже цікаво, це реально неймовірне навантаження для логіки та спостережливості!!!"
58,"Очень хорошая комната. Рекомендую. Загадки логичные, четкие и интересные. Все продумано до мелочей. Спасибо команде, отдельная благодарность девочке-фотографу. Сходите-не пожалеете"
58,"Антураж догоняет тебя еще на входе. Ты вроде только вошел, а уже чувствуешь - это необычное место. Паника первых секунд. Инсайты, открытия и прозрения. ""Выпустите меня отсюда!"" И радость: ""Я вырвался!"". Строго рекомендуется поклонникам Fallout, любителям апокалипсиса и Resident Evil."
58,"Превосходный квест, не простые загадки и чудная атмосфера."
58,"Все квесты очень классные, но этот.. Это что-то! Он отличается от других, необычный, тематический, и сложный! Если были в других квест-комнатах сети, и не знаете куда пойти, тогда бункер для вас!"
58,"Спасибо огромное ребятам за ""Постапокалипсис""! Было невероятно! Погрузиться на час в закрытый настоящий бункер, почувствовать дрожь и волнение от того, что у меня может закончится воздух! А еще магия технических примочек...) Это было круто!"
63,"Спасибо бьольшое, очень интересная комната :-)"
63,"Проходили квест з сином (12 років), йому дуже сподобалось, що правда не обійшлось без підказок. Деякі завдання для нас були дуже складними. Взагалі лишились дуже гарні враження."
63,"Вперше була в квест-кімнаті і закохалася в це по самі вуха!!! Кімната тримає в напрузі до самого кінця, а емоції ще довго не покидають мозок і тіло )))) Дякую."
63,Очень крутой квест! Всем советую!
63,"Квест прикольный, но был минус в том, что я смог снять кайданы и без ключа, всем советую."
63,"Спасибо огромное, за прекрасный квест, настоящий драйв, азарт!!! Вы нам подарили массу удовольствий, настоящий праздник!!!"
63,"Очень хороший квест. Для новичков-то, что надо. Антураж-потрясающий, загадки логичные. Все продуманно до мелочей. Сотрудники -на уровне. Спасибо огромное за проведенное с пользой время"
63,"По антуражу просто мегасупер, чувствуется ""стиль ВЗАПЕРТИ"". Если бы у меня просили рекомендовать комнату, я обязательно посоветовал бы эту. Мы не смогли выбраться за час, но эмоции, даже после невыхода, потрясающие!"
63,"Был взаперти первый раз. Хороший и интересный квест, атмосфера инквизиции)"
63,"Хорошая квест-комната. Все понравилось,было очень интересно,всем советую✌"
63,"Спасибо организаторам,все очень понравилось(особенно реквизиты и атмосфера).Мы Взаперти были первый раз. Советую не брать в этой комнате подсказки,так как все намного проще чем кажется.Да и к тому же так интереснее) Ещё раз спасибо!!! Получили хорошие эмоции."
63,Отличный квест! Всё прикольно и логично! Остались ооочень довольны!
63,"Ооочень интересная комната! Попали на нее случайно, прехали не потому адресу)) и ни разу не пожалели! Все загадки логичные, интересные и в нужном стиле."
63,"Впервые в жизни проходили квест и были просто в восторге от этой игры. Все детали продуманы, комната очень атмосферная, полностью переносит тебя во времена священной инквизиции. Мы испытали массу позитивных эмоций, получили новые навыки и ощущения, все остались довольны. Теперь будем пробовать проходить новые квесты, мы вошли во вкус с помощью этой игры. Спасибо команде Взаперти, с удовольствием посетим ваши квест-комнаты еще не раз!"
63,"Наши дети бывали в квест комнатах, а родители - нет. К моему сыну на день рождения не дошли гости и остались ""вакантные места"" в квест румы. Зашли все мамы и папы. Когда мы заходили, то наивно полагали, что будем только мешать детям разгадывать загадки! Куда там!!! Меня чем-то удивить сложно,, но тут я была в восторге! И ни у кого из взрослых после первой комнаты не возникла мысль - ""во вторую комнату я не пойду"". Потом ещё долго делились впечатлениями. В общем, родители, ходите со своими детьми, вы больше о них и о себе узнаете. Это как очень интересная компьютерная игра, только все реальное! Живое общение внутри игры. Спасибо организаторам за такой сценарий, реквизит!"
63,"Большое спасибо за квест! Атмосферно, интересно и весело!"
63,"Комната – лучшая из тех, что я был. Не по сложности, а по продуманности. Очень круто!"
54,"Отличная атмосфера, погружающая в этакое Чикаго 30-х годов с подпольем и сухим законом. Куча интересных технических примочек. И в тот самый момент когда ты думаешь что уже вот он выход, комната преподносит тебе все новые и новые сюрпризы!"
54,"Квест сподобався. Цікаві загадки. Море адреналину. Вийшли за хвилину до закінчення часу. Різнопланові загадки. Потрібна робота в команді. Підходить як для жінок, так і для чоловіків."
54,"Очень интересный, продуманный и динамичный квест. Очень понравится искушенным игрокам, т.к. уровень сложности выше среднего и используется много неожиданных моментов"
54,"Ця квест-кімната обов`язкова до відвідування всім,хто бажає повністю зануритись в атмосферу бару!Дуже різноманітні загадки не давали засумувати:звичайно ж,не обійшлося і без підказок)Дружелюбна і завжди усміхнена дівчина-оператор Яна вже вдруге(після ""Ідеального злочину"") ненав`язливо підштовхувала нас до розгадки.Нам все сподобалось,ми точно завітаємо ще раз!)"
54,"Очень понравилась эта комната!Даже для нас ,квестеров со стажем ,было интересно разгадать загадки империи.Очень понравились интересные задания ,они продуманные и динамичные.Этот квест не для новичков ,но если Вы хотите попробовать что-то сложное и невероятно интересное ,то он для Вас и вашей команды!Хотим от всей команды поблагодарить администраторов ,которые доходчиво объясняют и постепенно наводят на правильные ответы! Спасибо Взаперти ,мы рады будем идти к вам в 10 раз!"
54,"Играли в этой комнате и хочу сказать, что там должен побывать каждый. Это самая интересная и продуманная комната, в которой я была. Не понимаю у кого появляются такие шикарные идеи все так красиво обыграть. Говорю с уверенностью, после посещения этой комнаты вы будете в восторге."
54,Очень круто! Для тех кто знает толк в удовольствиях)))
54,"Мы вышли! Но едва успели :) Квест оказался очень интересным и совсем непростым, наполнен самыми разноплановыми загадками."
54,"Очень неожиданные сюрпризы вызывали море эмоций. Рекомендую! Можно пройти только с командным подходом и проверенными напарниками) приятный персонал на локации, девушкам отдельное спасибо за теплую атмосферу."
54,"Это было круто) продуманный квест, есть эффект неожиданности, все не так просто, как кажется на первый взгляд)) Кто не пьёт и не понимает в алкоголе, тому будет трудно"
54,"Квест отличный. Загадки совершенно разные и интересные. Хорошо, что команда мыслит по разному и у всех разнообразные хобби и знания. Квест довольно сложный, но классный!"
54,Комната обязательна к посещению. Тут настоящая подпольная империя ;) Времени на поскучать не будет!
54,"Офигеть какой разнообразный и интересный квест. Лучше играть командой, а не вдвоем, много загадок, сложно успеть) вышли на 57 минуте, за комнату однозначно зачет."
54,Чудесный квест! Главное не бояться эксперементировать)
54,"Очень крутая комната, полная сюрпризов. Но сложная, для новичков было тяжеловато, вышли на последней минуте."
54,"Однозначно одна из лучших комнат из тез, в которых были. Интересная, с довольно неожиданным развитием событий, много командной работы. Проходили вчетвером очень весело. Очнеь приятная администрация комнаты, оставили положительные впечатления и порекомендовали куда сходить еще."
54,"Очень понравилась комната. Были просто в восторге. Игра по настоящему командная . Каждому найдётся применение знаний и умения. Весело и азартно. Спасибо девочкам за помощь с подсказками. Спасибо всем работникам ""Взаперти"" за возможность интересно провести время. Открывайте ещё комнаты. Всем рекомендую этот квест. Классно ярко и прикольно."
34,"Видно, что ребята совершенствуются с каждой созданной комнатой. Еще больше хороших загадок, еще больше технических примочек и еще больше клевых ощущений. Теперь у меня есть практические навыки побега из РОВД. Надеюсь, не пригодятся :)"
34,"Прекрасная комната направленая на командную работу, без которой шансы на успешное прохождение стремятся к нулю. Получили незабываемые ощущения и ценный опыт =)"
34,"Были с друзьями в РОВД, Лаборатории, Сне Художника и Кинотеатре. Так что смело могу рекомендовать Взаперти к посещению. Можно проверить своих друзей в командной работе ;). Если не знаете чем занять вечер или как провести свободное время днем - вам сюда, не пожалеете."
34,Было очень весело!
34,"Отличная комната! В ней нашлось место загадкам, схожих с которыми мы ранее не видели, хотя прошли не один десяток квест-комнат. Тем, кто планирует посетить комнату в будущем: не бойтесь проявлять инициативу в самом ее начале ;)"
34,"Это была наша вторая комната от Взаперти, настроенны пройти еще минимум комнат 5-6, очень уж нравятся) В этой комнате нужна слаженная командная работа, идти лучше в 4м, каждый найдет задание себе по душе. В общем, эмоции позитивные, всем советуем)"
34,"Комната «РОВД» превзошла наши ожидания. До этого мы были в «Лаборатории», от которой были в восторге, но «РОВД» абсолютно другая. Что-то далось быстро, а от чего-то скрип мозгов слышен на расстоянии ;) Спасибо организаторам за неиссякаемую фантазию и качественное исполнение."
34,"Це була моя перша квест-кімната. Якщо б мене спитали зараз послідовність загадок і розгадок, то напевно не згадав би, бо їх було дуже багато. Всі вони відповідають темі поліцейської кімнати і різносторонні. В двох моментах ми б без оператора не справились. Їх можна було б зробити краще, наприклад, якщо в певному місці кімнати наступити ногою, то можна зіпсувати розгадку і вже не довідатись її без підтримки. Про це нас не попередили. Загалом враження позитивне, завдання дуже різноманітні. Ми з задоволенням провели 59 хвилин в РОВД))) Рекомендую всім, мозок закипає."
34,"Самый первый опыт. Очень понравилось. Было сумбурно, но все понравилось. Вышли на последних секундах."
34,"ОЧЕНЬ крутая комната, теперь одна из любимых! было очень весело , главное что все при деле !) огромный плюс администраторам!)спасибо!!!!!!!!!"
34,"Один из моих любимых квестов, а прошел я уже дюжину. Много интересных загадок, требуется слаженная командная работа. Сложновато, но все загадки довольно логичные. Рекомендую."
34,"Класний квест, один із найцікавіших)) Пройшли легко і швидко, а потім вже дізнались, що це складна кімната)) Рекомендую!"
34,Классно провели время с детьми. Было сложно..но очень интересно.
34,"Ваше РОВД - бомба. Весьма достойное развлечение. Это у нас первый опыт таких ""запираний"" и были немного в шоке, когда узнали, что этот квест самый сложный. Комнату выбирал случайно среди всего разнообразия, что предлагают в интернетах. Обязательно когда-то пойдем ещё!"
34,"Очень понравилась комната! Много интересных шагов, брали пару подсказок и всё-таки прошли её =)"
61,"Честно говоря, ждали большего.Комната атмосферная и антуражная, но не более. Прошли за 40 мин втроем. Загадки простые, но логичные. Необходимо доработать ее (крутая штука была бы,если бы реально температура воздуха в комнате с каждой минутой опускалась все ниже и ниже). Но пройти советую!"
61,"Я была первый раз в квест комнате, поэтому сравнивать не с чем. НО мне все очень очень понравилось. Все логично, атмосфера то что надо! Тяжелого прям что бы сильно не было. Запутались в одном задании, взяли подсказку. А голоса и спецэффекты дают еще больше желания искать выход из комнаты!! РЕКОМЕНДУЮ!!!"
61,"Это наша первая комната! Всё безумно понравилось, всю игру по коже ходил холод от эмоций!) Администратор очень милая девушка, знает свою работу, объяснила что да как) В целом советую всем!!!)"
61,"Это был наш первый квест. Не так страшно,как скорее жутко. Для пугливых, которые ищут остреньких ощущений самое то, хотя и для бывалых тоже будет не менее интересно. Вдвоём справились за несколько секунд до конца, когда открылась дверь, даже подумали, что закончилось время. В компании нужен парень, так как иногда мужская сила и выдержка нужна, но и девушки при небольшом усилии справятся. Вобщем, шикарно"
61,"Не эксперт в квестах, но коллеги потянули в комнату ""Холод до дрожи"". Удивлена от кончиков волос до пяток. Визуализация крутяцкая в стиле ""Хорор"". Порой жуткие ощущения, навеянные атмосферой, не давали расслабиться и заставляли команду быстрее искать выход. Голливудский триллер отдыхает:) очень довольна."
61,Очень атмосферный квест))) Успели на последних минутах :)
61,"Были сегодня. Прошли. За какое время, точно не помню. Антураж на уровне. Интересная комната. Особенно, когда лишаешься одного игрока. А когда он, из-за двери, говорит: ""Блин, тут фигня какая-то!!"" То вообще пропадает надежда на выход)) Рекомендую."
61,"Очень понравился, не тяжёлый, но думать придётся. Атмосферно, ненагружающе,задания не очень сложные и это радует.. выходишь от туда с хорошим и приятным чувством.. Рекомендую. Прошли за 44 мин. Придём и в другие комнаты."
61,"Первый квест из Взаперти. Если честно, были поражены технологичностью данной компании. Очень было мрачно и порой неприятно, это здорово, тк острота ощущений присутствовала весь квест."
61,"Квест очень-очень понравился, правда, не все задания в нем логические. Пользовались подсказкой, а когда ее взяли и узнали правильных ход дальше, то неожидали, что всё в принципе было на виду и очевидно. Однако в тот момент адреналин бурлит и вроде сосредоточен, но иногда пропускаешь из виду легкое. Однозначно советую всем эту комнату!!!"
61,"Большое спасибо за такую интересную игру! Было и интересно и жутковато одновременно. События развивались очень неожиданно. Все элементы игры, полностью соответствуют названию комнаты. Обязательно нужно, чтоб в команде был хотя бы один мужчина (для выполнения самых жутких заданий). Всем рекомендуем Холод до дрожи!"
61,"Была в нескольких квест-комнатах, но ""Холод до Дрожи"" просто нереально классный, Стал любимым! Очень много деталей придающих атмосферу, интереснейшие загадки, которые не дают возможности заскучать, все продуманно для того, чтобы компания сплотилась и работала вместе, а не в одиночку)"
61,"Комната понравилась! Атмосфера и антураж соответствуют названию комнаты. Спецэффекты и голоса, звучащие из ""ниоткуда"", каждый раз заставляют тебя встрепенуться, чтобы быстрее искать выход из комнаты. Загадки не из простых, нужно быть внимательным, чтоб не упустить ни малейшей детали."
61,"О-о-о ДАА!! Наш второй квест. Задачи не совсем логичные, что добавляет интереса. А когда находишь или даже пробуешь решение, то результат иногда поражает - эффектно!!=) Испытали (во всяком случае я) разные эмоции, среди них - чувство отчаяния и безысходности. Возможно кому-то станет страшновато=) А еще иногда нужно проявить небольшую смелость. В целом же эмоционально, хорошо, отлично!"
61,"Честно говоря, ждали большего.Комната атмосферная и антуражная, но не более. Прошли за 40 мин втроем. Загадки простые, но логичные. Необходимо доработать ее (крутая штука была бы,если бы реально температура воздуха в комнате с каждой минутой опускалась все ниже и ниже). Но пройти советую!"
99,"Первая мысль после прохождения: ""Интересно, когда откроется следующий квест?"""
99,"Я в захваті! Весь квест пройшов на яскравих емоціях, а після проходження хотілося ще! Раджу проходити втрьох-вчотирьох, оскільки завдання нелегкі. Окрім того, з’явився ще один варіант класного подарунка друзям. Дуже дякую команді організаторів за чудові емоції та цікавий досвід! Успіхів!"
99,"Было легко, весело, задорно. Как для того, чтобы полюбить квест-комнаты - отличная комната. Понятная и интересная."
99,"Классическая комната, одна из первых. практически все завязано на визуалке, но от этого не менее интересно. советую начинающим квестерам"
99,"Квест сделан остроумно и со вкусом, все продумано и работает. Ценителям красоты игры удовольствие гарантировано. Прошли с подсказками. Спасибо большое!"
99,"Отличная альтернатива провести время как с друзьями так и семьей. Вначале есть чувство растерянности: что делать? Но потом, когда головоломка начинает поддаваться - кайф! Остались довольны. Рекомендую всем, не пожалеете."
99,"Мне очень понравилось!))) Справились за 3 минуті до конца, но мне дико понравилось. Я обязательно приду туда еще)))"
99,"Много слышала про аналогичные проекты в других странах. Было интересно попробовать! А также было любопытно, как можно продержать интригу всю игру и не раскрыть все секреты сразу. Такие проекты пробуждают позитивные эмоции и желание чего бы то ни стоило найти выход! С нетерпением жду новую комнату!"
99,"Очень понравилось! Получила море новых впечатлений и заряд положительных эмоций. Раньше с квестами сталкивалась только в виде компьютерных игр. Но вживую играть оказалось гораздо интереснее! Захватывает и атмосфера, и дух командной игры. Очень рада, что удалось здесь побывать и жду открытия новых комнат!"
99,"Это круто!!! Это шквал эмоций и восторг, для думающего человека ;)"
99,Квест очень крутой! Проходить в 3-м идеально. Советую всем!
99,"Час відвідин відчиняє в нашій голівоньці багато заблокованих замочків, дозволяє випустити на волю власний креатив, отримавши при цьому купу задоволення. На якусь годинку тут варто побувати усім шанувальникам квестів, інтелектуальних потуг та емоційних напрягів! Хай процвітає наш український креатив ;)"
99,"Квест супер! Очень понравился, реально нужно проходить втроём + . Правда без подсказок было бы сложно, но так приятно , что мы вышли на последней секунде."
100,"Очень ждал новый квест и остался доволен. В Лаборатории вас ждет еще больше клевых головоломок, еще больше технических примочек и еще больше приятных ощущений в результате их решения. Комнаты становятся все лучше и лучше. Ожидаю четвертый квест с еще большим нетерпением."
100,"Наконец-то мы побывали в ""Лаборатории"". Впечатления - полный восторг! :) Эта комната в моих фаворитах может быть еще потому, что наконец-то(!) нам удалось полностью погрузиться в сюжет квеста :) Юмор + реализация задуманного на высоте. Спасибо огромное!!!)"
100,"Прошли за 45 если я не ошибаюсь минут. Если быть очень внимательным, то квест действительно не сложный, но мы были невнимательны) много разных задач, проходить было интересно. Спасибо Взаперти!"
100,Прекрасно подготовленный и проведенный квест. Дети получили массу впечатлений. Хотим исследовать и другие комнаты и ждем следующей яркой встречи с вами.
100,"Отличный квест! Хорошо продуманные задания, все работает, грамотный и доброжелательный персонал. Правда, пройти без подсказок - практически невозможно. Спасибо!"
100,"Интересная комната с интересным сюжетом. Комната отлично подойдёт для начинающих игроков, так как более опытные будут искать загадки там, где их нет)"
100,"Спасибо большое за интересное времяпровождение! Дети и я в восторге! Комната с разными уловками и загадками! Вышли за секунду до окончания игры, без подсказок оператора вряд ли бы справились)))) Хочу отметить, что для детей 10-16 лет ооочень увлекательно и они реально справляются круче взрослых))))))Всем удачи!"
100,"Поиграли в новую квест комнату. Спасибо, ребята! Было очень драйвово и весело! Очень понравились новые, классные, логические задачки! И мне, достаточно умной девушке, пришлось немного попотеть над их решенем. И мы справились! И обязательно придем еще."
